"SK_SNAPSHOT_DATE","REGION_KEY","MAKE_MODEL_DESCRIPTION","VARIANT","DERIVATIVE","FUEL_TYPE","TRANSMISSION_TYPE","BODY_TYPE","NUMBER_OF_DOORS","ENGINE_CC_SIZE","VEHICLE_SECTOR","YEAR_OF_REGISTRATION","MILEAGE","VEHICLE_PRICE"
"20100101","SC","NISSAN 350 Z","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","19000","11750"
"20100101","SC","NISSAN 350 Z","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","71000","9285"
"20100101","SC","NISSAN ALMERA TINO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","42110","4688"
"20100101","SC","NISSAN ALMERA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","29134","5988"
"20100101","SC","NISSAN FIGARO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1991","51000","7750"
"20100101","SC","NISSAN LARGO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1997","56000","5995"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","36478","5688"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","39743","5988"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","16403","6488"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","49000","5450"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","16400","6495"
"20100101","SC","NISSAN MICRA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","31583","7198"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","77000","8000"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","34862","8798"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","3839","18298"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15652","13000"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","36000","9995"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","95486","7500"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","58000","8499"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","84000","5995"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","-1","0","14995"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","23911","11500"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","67154","8988"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","29982","6999"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","75500","4000"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","33000","8495"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","17904","16995"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","73000","7994"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","59000","6950"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","30000","4994"
"20100101","SC","NISSAN NAVARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","106000","5995"
"20100101","SC","NISSAN NOTE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","28000","6988"
"20100101","SC","NISSAN NOTE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","37632","6288"
"20100101","SC","NISSAN NOTE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","12644","8588"
"20100101","SC","NISSAN NOTE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","11753","7198"
"20100101","SC","NISSAN SKYLINE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","0","8975"
"20100101","SC","NISSAN SKYLINE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1998","66500","6995"
"20100101","SC","NISSAN STAGEA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1997","70000","5750"
"20100101","SC","NISSAN TERRANO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1997","110000","1290"
"20100101","SC","NISSAN TERRANO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1998","0","3290"
"20100101","SC","NISSAN TERRANO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","38012","7990"
"20100101","SC","NISSAN TERRANO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","86783","4000"
"20100101","SC","NISSAN TERRANO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","85000","5495"
"20100101","SC","PEUGEOT 206","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","59000","3495"
"20100101","SC","PEUGEOT 206","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","35000","5695"
"20100101","SC","PEUGEOT 206","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","0","3995"
"20100101","SC","PEUGEOT 206","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","38380","6490"
"20100101","SC","PEUGEOT 206","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2001","41000","3295"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","31587","8595"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","11838","10195"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","8600","9179"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","20","9795"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","2106","13195"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14743","8488"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14921","8988"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","14488"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","693","9595"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","20000","9985"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15231","9479"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","18950","8995"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","27600","9989"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14072","8988"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14374","8988"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15338","8988"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15415","8488"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15398","8488"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","17384","8888"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","22500","7688"
"20100101","SC","PEUGEOT 207","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15373","8488"
"20100101","SC","PEUGEOT 307","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","19000","7485"
"20100101","SC","PEUGEOT 307","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","43325","6388"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","50","16995"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","50","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","7","10988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","134","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5","10988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","10988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","8","10988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","8","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","11988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","40","10988"
"20100101","SC","PEUGEOT 308","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","10","14988"
"20100101","SC","PEUGEOT 406","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2001","66000","3990"
"20100101","SC","PEUGEOT 407","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5","15695"
"20100101","SC","PEUGEOT 807","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5","19995"
"20100101","SC","PEUGEOT EXPERT TEPEE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5800","17995"
"20100101","SC","PEUGEOT EXPERT TEPEE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5","13795"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","901","115850"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","37000","26995"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","-1","24027","39950"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","13274","47990"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","33805","32990"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","4790","115850"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1995","23000","41911"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","-1","78000","17990"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","64000","26995"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2000","69000","17990"
"20100101","SC","PORSCHE 911","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","2000","67950"
"20100101","SC","PORSCHE BOXSTER","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1999","58000","9990"
"20100101","SC","PORSCHE BOXSTER","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","22000","20995"
"20100101","SC","PORSCHE BOXSTER","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","11500","29850"
"20100101","SC","PORSCHE CAYENNE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","0","59950"
"20100101","SC","PROTON SATRIA NEO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","0","5575"
"20100101","SC","RENAULT CLIO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","69000","5989"
"20100101","SC","RENAULT CLIO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","-1","44000","4250"
"20100101","SC","RENAULT CLIO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2001","74449","1995"
"20100101","SC","RENAULT CLIO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","48000","4300"
"20100101","SC","RENAULT CLIO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","36000","2995"
"20100101","SC","RENAULT GRAND SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","30112","8988"
"20100101","SC","RENAULT GRAND SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","35000","5995"
"20100101","SC","RENAULT KANGOO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","50000","3988"
"20100101","SC","RENAULT MEGANE SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","28000","6988"
"20100101","SC","RENAULT MEGANE SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","0","4495"
"20100101","SC","RENAULT MEGANE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","14521","10988"
"20100101","SC","RENAULT MEGANE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","39000","2995"
"20100101","SC","RENAULT MEGANE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2000","60988","2995"
"20100101","SC","RENAULT MEGANE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","83535","3995"
"20100101","SC","RENAULT MEGANE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","68000","2495"
"20100101","SC","RENAULT SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","32478","6788"
"20100101","SC","RENAULT SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","32225","5495"
"20100101","SC","RENAULT SCENIC","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","49000","3295"
"20100101","SC","RENAULT TWINGO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","-1","49778","995"
"20100101","SC","ROLLS-ROYCE PHANTOM","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","4928","239950"
"20100101","SC","ROLLS-ROYCE PHANTOM","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","9589","172500"
"20100101","SC","ROLLS-ROYCE SILVER SHADOW","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1978","71200","9950"
"20100101","SC","ROLLS-ROYCE SILVER SPIRIT","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1989","44800","14995"
"20100101","SC","ROVER 45","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","50000","2990"
"20100101","SC","ROVER 75","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","22000","6490"
"20100101","SC","ROVER CITY ROVER","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","59000","1595"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","12","17495"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","25","16488"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","53000","8995"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","66346","5495"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","0","9995"
"20100101","SC","SAAB 9-3","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5572","18495"
"20100101","SC","SAAB 9-5","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","27","19995"
"20100101","SC","SAAB 9-5","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","25660","11995"
"20100101","SC","SAAB 9-5","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","78988","7988"
"20100101","SC","SAAB 9-5","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","72620","5995"
"20100101","SC","SAAB 900","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1998","59000","3550"
"20100101","SC","SEAT ALTEA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","29743","6488"
"20100101","SC","SEAT IBIZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","12694","8291"
"20100101","SC","SEAT IBIZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","9000","11888"
"20100101","SC","SEAT IBIZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","20000","11288"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","8182","11990"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","34412","11995"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","4784","14488"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","5158","12490"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","78000","2995"
"20100101","SC","SEAT LEON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","0","2995"
"20100101","SC","SKODA OCTAVIA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","36511","13788"
"20100101","SC","SKODA OCTAVIA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","51000","7495"
"20100101","SC","SMART CITY-COUPE","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","66000","2995"
"20100101","SC","SMART FORTWO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","2830","7495"
"20100101","SC","SMART FORTWO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2003","48300","3395"
"20100101","SC","SSANGYONG KYRON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","0","12995"
"20100101","SC","SSANGYONG REXTON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","0","14995"
"20100101","SC","SSANGYONG REXTON","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","0","8995"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","11569","10999"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","31000","9495"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1995","51000","3450"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1997","98000","5485"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1998","57700","6990"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","44000","8995"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","21500","10488"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","46000","9485"
"20100101","SC","SUBARU IMPREZA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1997","95000","6995"
"20100101","SC","SUBARU LEGACY","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","250","27690"
"20100101","SC","SUBARU LEGACY","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","1700","24995"
"20100101","SC","SUBARU LEGACY","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","2500","25995"
"20100101","SC","SUBARU OUTBACK","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","150","28690"
"20100101","SC","SUBARU OUTBACK","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","48826","10495"
"20100101","SC","SUBARU OUTBACK","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","1250","26295"
"20100101","SC","SUBARU TRIBECA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","18","27995"
"20100101","SC","SUZUKI ALTO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2005","31544","3690"
"20100101","SC","SUZUKI GRAND VITARA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","13999","13999"
"20100101","SC","SUZUKI SWIFT","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","3500","7995"
"20100101","SC","SUZUKI SWIFT","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","12680","7988"
"20100101","SC","SUZUKI SX4","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","30","9995"
"20100101","SC","TOYOTA ARISTO","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1999","36000","15495"
"20100101","SC","TOYOTA AURIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","500","15247"
"20100101","SC","TOYOTA AURIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","17800","8988"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","16121","11695"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","13569","12743"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","6595","12750"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","11995","11995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2009","6200","16995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","38120","10995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2007","38120","10995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","39000","6995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","18982","12688"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","34293","10988"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","53228","9388"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","28387","11488"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","17344","12000"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","60446","2995"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","13761","12350"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","16831","12490"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14108","13495"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","14108","13495"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","26272","10988"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","19237","11588"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","10377","12299"
"20100101","SC","TOYOTA AVENSIS","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2008","15296","12699"
"20100101","SC","TOYOTA BB","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2001","65000","5485"
"20100101","SC","TOYOTA CELICA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1994","0","2995"
"20100101","SC","TOYOTA CELICA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2004","73000","6985"
"20100101","SC","TOYOTA CELICA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2002","60820","5995"
"20100101","SC","TOYOTA CELICA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","1993","0","3650"
"20100101","SC","TOYOTA COROLLA","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2006","26261","7495"
"20100101","SC","TOYOTA HILUX","Unknown","Unknown","Unknown","Unknown","Unknown","-1","-1","Unknown","2001","70000","4500"
